state,district,lat,lon,elevation_meters,dist_to_coast_km,dist_to_major_river_km,avg_annual_rainfall_mm,seismic_zone,primary_hazard_type,risk_level
Chhattisgarh,Shakti,23.240004,83.00328,506,503.6,24.42,629,3,Heatwave,Low
Chhattisgarh,Shakti,23.236429,83.02481,361,213.69,7.02,150,2,Flood,Low
Chhattisgarh,Shakti,23.23205,83.008225,270,45.97,21.19,918,3,Flood,Low
Chhattisgarh,Shakti,23.232954,83.035831,400,170.74,46.34,1751,2,Flood,Low
Chhattisgarh,Shakti,23.2275,83.028175,122,74.8,59.14,1459,4,Flood,Low
Chhattisgarh,Sukma,21.263255,80.726021,314,269.99,6.68,1618,4,Heatwave,Low
Chhattisgarh,Sukma,21.26158,80.711824,360,169.05,7.57,1312,3,Low,Low
Chhattisgarh,Sukma,21.267644,80.741013,52,15.93,3.58,708,4,Heatwave,Medium
Chhattisgarh,Sukma,21.270255,80.713778,83,188.66,12.68,512,2,Low,Low
Chhattisgarh,Sukma,21.282506,80.726574,154,144.25,3.6,799,4,Heatwave,Medium
Chhattisgarh,Sukma,21.265474,80.728358,195,142.1,12.36,894,3,Low,Low
Chhattisgarh,Sukma,21.249815,80.729393,5,144.07,45.53,1093,4,Heatwave,Medium
Chhattisgarh,Sukma,21.284036,80.728659,313,322.27,3.53,1003,4,Flood,Medium
Chhattisgarh,Sukma,21.267797,80.723119,158,116.91,14.85,1506,3,Heatwave,Low
Chhattisgarh,Sukma,21.268391,80.730666,5,297.91,29.3,1383,3,Heatwave,Low
Chhattisgarh,Surajpur,19.53905,83.034533,71,314.8,3.94,1066,2,Flood,Medium
Chhattisgarh,Surajpur,19.545021,83.025668,539,243.42,9.74,788,4,Low,Low
Chhattisgarh,Surajpur,19.5322,83.03176,292,41.1,2.16,773,4,Flood,Medium
Chhattisgarh,Surajpur,19.548317,83.035138,54,232.04,7.09,1154,4,Flood,Low
Chhattisgarh,Surajpur,19.548455,83.021675,461,309.27,86.43,1488,4,Flood,Low
Chhattisgarh,Surajpur,19.539614,83.027005,462,71.54,7.61,374,4,Flood,Low
Chhattisgarh,Surajpur,19.527408,83.017225,396,265.52,6.48,1647,3,Flood,Low
Chhattisgarh,Surajpur,19.535787,83.018247,579,71.2,9.32,623,2,Heatwave,Low
Chhattisgarh,Surajpur,19.534309,83.019738,581,392.74,4.27,150,4,Flood,Medium
Chhattisgarh,Surajpur,19.547891,83.011392,208,162.09,6.33,1003,3,Flood,Low
Chhattisgarh,Surguja,22.874537,81.76497,76,126.57,10.26,393,4,Heatwave,Medium
Chhattisgarh,Surguja,22.868057,81.770261,172,34.49,9.78,150,4,Low,Low
Chhattisgarh,Surguja,22.873528,81.760947,297,206.79,3.06,2005,3,Low,Low
Chhattisgarh,Surguja,22.890315,81.749129,249,250.69,10.55,939,4,Flood,Low
Chhattisgarh,Surguja,22.873805,81.746096,111,154.88,53.2,1479,3,Flood,Low
Chhattisgarh,Surguja,22.887044,81.768666,481,115.99,31.89,1046,3,Low,Low
Chhattisgarh,Surguja,22.874194,81.777095,264,98.06,6.65,1425,2,Heatwave,Low
Chhattisgarh,Surguja,22.872038,81.750044,456,250.37,87.59,1634,3,Flood,Low
Chhattisgarh,Surguja,22.866882,81.779836,547,318.63,8.95,930,3,Flood,Low
Chhattisgarh,Surguja,22.892582,81.727471,56,234.56,2.93,1431,3,Heatwave,Low
Goa,North Goa,15.045719,74.010597,65,1.62,19.06,649,4,Low,Low
Goa,North Goa,15.05488,73.992556,19,12.22,27.44,859,2,Flood,Medium
Goa,North Goa,15.044172,73.999063,58,18.36,5.34,295,2,Flood,Low
Goa,North Goa,15.042094,74.000064,34,28.39,4.3,1286,3,Flood,Medium
Goa,North Goa,15.049633,74.000248,21,6.3,26.76,1300,2,Heatwave,Low
Goa,North Goa,15.067444,74.01211,37,24.01,32.43,1647,3,Cyclone,Low
Goa,North Goa,15.055831,73.999037,77,17.98,15.29,150,3,Cyclone,Medium
Goa,North Goa,15.043901,73.999456,30,9.89,50.4,690,2,Cyclone,Medium
Goa,North Goa,15.064243,73.975442,1,0.36,17.52,150,4,Heatwave,Medium
Goa,North Goa,15.062832,73.997807,36,1.53,3.94,1061,4,Cyclone,High
Goa,South Goa,15.429492,74.059124,93,16.37,11.56,581,3,Flood,Low
Goa,South Goa,15.437582,74.072315,58,0.73,20.44,691,4,Flood,Low
Goa,South Goa,15.430768,74.039446,0,6.11,63.42,1306,3,Flood,Medium
Goa,South Goa,15.428865,74.072391,17,9.62,0.11,1875,4,Flood,High
Goa,South Goa,15.436883,74.047301,4,11.61,15.63,1452,2,Cyclone,Medium
Goa,South Goa,15.451184,74.034844,24,31.58,15.18,2040,3,Cyclone,Medium
Goa,South Goa,15.445758,74.053255,102,2.58,52.98,150,2,Flood,Low
Goa,South Goa,15.448848,74.041974,15,15.83,15.08,1474,2,Heatwave,Low
Goa,South Goa,15.440284,74.050017,35,10.01,1.11,402,3,Low,Low
Goa,South Goa,15.439782,74.059835,5,1.99,26.93,1220,3,Flood,Medium
Gujarat,Ahmedabad,24.396858,71.843085,60,2.15,19.54,775,4,Flood,Low
Gujarat,Ahmedabad,24.397268,71.83363,9,11.9,21.91,1479,4,Flood,Medium
Gujarat,Ahmedabad,24.395969,71.840474,61,24.3,69.13,171,4,Flood,Low
Gujarat,Ahmedabad,24.402744,71.842981,30,1.49,11.7,1251,4,Flood,Medium
Gujarat,Ahmedabad,24.385854,71.855096,41,15.04,14.53,682,4,Low,Low
Gujarat,Ahmedabad,24.394793,71.82707,1,25.83,43.39,1365,4,Low,Low
Gujarat,Ahmedabad,24.388044,71.846512,99,0.92,54.3,495,4,Flood,Low
Gujarat,Ahmedabad,24.399905,71.824515,13,17.06,42.86,1061,4,Heatwave,Medium
Gujarat,Ahmedabad,24.398836,71.852264,8,31.07,63.84,1114,4,Flood,Medium
Gujarat,Ahmedabad,24.399757,71.855599,45,2.22,6.09,1728,4,Cyclone,High
Gujarat,Amreli,21.581293,70.382888,44,15.42,0.99,1748,4,Heatwave,Medium
Gujarat,Amreli,21.607504,70.372466,66,40.02,36.83,150,4,Flood,Low
Gujarat,Amreli,21.598668,70.377185,37,30.35,56.97,362,4,Flood,Medium
Gujarat,Amreli,21.594158,70.375834,41,0.55,20.64,540,4,Flood,Medium
Gujarat,Amreli,21.588734,70.384465,14,36.98,19.34,1472,4,Low,Low
Gujarat,Amreli,21.581639,70.369539,20,1.45,10.98,1390,4,Flood,Medium
Gujarat,Amreli,21.602247,70.366436,127,0.55,13.59,150,4,Flood,Low
Gujarat,Amreli,21.605222,70.377296,27,2.63,5.2,386,4,Flood,Medium
Gujarat,Amreli,21.593111,70.353942,54,8.69,33.27,866,4,Heatwave,Medium
Gujarat,Amreli,21.592728,70.381063,29,1.25,1.13,150,4,Flood,High
Gujarat,Anand,21.765036,71.075365,52,25.62,105.56,1434,4,Flood,Low
Gujarat,Anand,21.766378,71.068555,50,25.88,11.6,350,4,Flood,Low
Gujarat,Anand,21.7783,71.070653,26,2.67,58.77,642,4,Cyclone,High
Gujarat,Anand,21.733894,71.075331,43,5.71,19.3,692,4,Flood,Medium
Gujarat,Anand,21.751557,71.062045,16,3.74,3.14,215,4,Flood,High
Gujarat,Anand,21.765953,71.068769,3,42.12,48.53,150,4,Flood,Medium
Gujarat,Anand,21.741499,71.070757,7,5.09,24.37,1031,4,Heatwave,Medium
Gujarat,Anand,21.754348,71.058609,21,6.72,55.96,1630,4,Flood,Medium
Gujarat,Anand,21.769773,71.052092,62,10.04,2.89,1561,4,Flood,Medium
Gujarat,Anand,21.745587,71.076386,74,5.47,40.21,419,4,Flood,Low
Gujarat,Aravalli,23.995186,74.195391,67,46.71,2.98,976,4,Cyclone,Medium
Gujarat,Aravalli,24.002055,74.176484,50,14.64,6.17,1769,4,Cyclone,High
Gujarat,Aravalli,24.005516,74.182977,4,11.44,3.61,936,4,Flood,High
Gujarat,Aravalli,23.999989,74.165899,14,20.99,50.4,1115,4,Heatwave,Medium
Gujarat,Aravalli,24.018136,74.175144,6,12.53,1.26,1124,4,Flood,High
Gujarat,Aravalli,24.010865,74.180096,83,12.07,10.19,1812,4,Flood,Low
Gujarat,Aravalli,24.011843,74.185883,78,35.07,3.11,2322,4,Cyclone,Medium
Gujarat,Aravalli,24.017683,74.177276,28,1.02,28.47,1368,4,Cyclone,High
Gujarat,Aravalli,24.017827,74.176796,1,4.61,4.09,1047,4,Flood,High
Gujarat,Aravalli,24.009582,74.16916,33,27.59,5.96,1569,4,Heatwave,Medium
Gujarat,Banaskantha,20.220582,68.310721,3,2.19,12.36,872,4,Flood,Medium
Gujarat,Banaskantha,20.22437,68.312165,123,0.53,3.71,1163,4,Flood,Medium
Gujarat,Banaskantha,20.238172,68.29203,42,6.23,2.1,576,4,Heatwave,Medium
Gujarat,Banaskantha,20.203633,68.303404,44,23.62,15.19,2396,4,Heatwave,Medium
Gujarat,Banaskantha,20.180722,68.279139,8,33.84,43.57,1731,4,Cyclone,Medium
Gujarat,Banaskantha,20.226289,68.30498,26,7.6,54.0,1175,4,Flood,Medium
Gujarat,Banaskantha,20.222067,68.304399,41,6.93,1.7,1655,4,Cyclone,High
Gujarat,Banaskantha,20.207703,68.302927,77,13.93,1.65,540,4,Cyclone,High
Gujarat,Banaskantha,20.204304,68.295909,12,3.12,10.72,1181,4,Cyclone,High
Gujarat,Banaskantha,20.207969,68.303833,77,5.1,1.08,644,4,Heatwave,Medium
Gujarat,Bharuch,22.340359,72.364562,45,63.57,42.36,2766,4,Heatwave,Medium
Gujarat,Bharuch,22.315175,72.362966,63,11.12,8.49,864,4,Flood,Low
Gujarat,Bharuch,22.3234,72.364872,2,21.96,18.53,932,4,Low,Low
Gujarat,Bharuch,22.3184,72.357274,11,0.54,19.79,797,4,Flood,Medium
Gujarat,Bharuch,22.32589,72.363997,0,2.03,0.26,1008,4,Flood,High
Gujarat,Bharuch,22.314239,72.364577,7,27.81,7.46,1881,4,Flood,Medium
Gujarat,Bharuch,22.340571,72.368457,25,19.02,88.99,1114,4,Cyclone,High
Gujarat,Bharuch,22.328447,72.36992,68,26.74,15.06,816,4,Cyclone,Medium
Gujarat,Bharuch,22.329929,72.364175,27,14.88,4.54,2068,4,Low,Low
Gujarat,Bharuch,22.345118,72.354515,21,3.11,7.69,1989,4,Flood,Medium
Gujarat,Bhavnagar,22.15732,69.87486,7,2.44,10.92,1329,4,Heatwave,Medium
Gujarat,Bhavnagar,22.12562,69.899145,62,19.31,18.43,1643,4,Cyclone,High
Gujarat,Bhavnagar,22.151153,69.89546,73,38.66,13.01,1778,4,Cyclone,Medium
Gujarat,Bhavnagar,22.158978,69.886454,47,11.62,59.27,1157,4,Cyclone,High
Gujarat,Bhavnagar,22.154662,69.898957,63,5.51,3.95,525,4,Heatwave,Medium
Gujarat,Bhavnagar,22.140364,69.910026,63,16.4,112.18,150,4,Flood,Low
Gujarat,Bhavnagar,22.137172,69.884893,25,6.06,5.7,298,4,Flood,Medium
Gujarat,Bhavnagar,22.153353,69.885757,2,36.65,28.38,656,4,Flood,Medium
Gujarat,Bhavnagar,22.164231,69.879645,64,4.89,10.94,565,4,Flood,Low
Gujarat,Bhavnagar,22.153821,69.894881,44,7.52,6.84,787,4,Cyclone,High
Gujarat,Botad,20.621241,71.199892,30,1.78,18.18,350,4,Flood,Medium
Gujarat,Botad,20.617895,71.20512,74,10.68,41.86,1028,4,Cyclone,High
Gujarat,Botad,20.595248,71.20026,38,5.75,33.77,150,4,Low,Low
Gujarat,Botad,20.614012,71.209172,10,16.81,19.68,267,4,Flood,Medium
Gujarat,Botad,20.615371,71.203315,6,6.72,14.95,150,4,Flood,Medium
Gujarat,Botad,20.610633,71.203308,40,1.67,22.0,1252,4,Heatwave,Medium
Gujarat,Botad,20.607421,71.210421,12,6.43,18.69,157,4,Cyclone,High
Gujarat,Botad,20.606116,71.20986,29,2.66,2.91,2076,4,Heatwave,Medium
Gujarat,Botad,20.611353,71.20413,39,16.79,13.81,1587,4,Cyclone,High
Gujarat,Botad,20.610807,71.200164,19,72.62,26.85,1194,4,Heatwave,Medium
Gujarat,Chhota Udepur,20.751107,69.962596,24,10.56,31.29,1887,4,Flood,Medium
Gujarat,Chhota Udepur,20.776379,69.970007,37,2.51,22.42,1086,4,Flood,Medium
Gujarat,Chhota Udepur,20.778448,69.971212,57,14.15,9.82,292,4,Cyclone,High
Gujarat,Chhota Udepur,20.757723,69.978655,18,19.32,28.53,1174,4,Flood,Medium
Gujarat,Chhota Udepur,20.771764,69.967296,111,20.71,6.35,150,4,Flood,Low
Gujarat,Chhota Udepur,20.771514,69.96957,58,15.67,50.26,1404,4,Cyclone,High
Gujarat,Chhota Udepur,20.780597,69.956973,4,16.5,22.03,1357,4,Cyclone,High
Gujarat,Chhota Udepur,20.742282,69.959917,58,18.17,30.76,1265,4,Flood,Low
Gujarat,Chhota Udepur,20.75773,69.973327,77,5.56,3.11,473,4,Flood,Medium
Gujarat,Chhota Udepur,20.776636,69.965429,36,12.91,23.02,771,4,Flood,Medium
Gujarat,Dahod,22.969877,68.938673,87,3.56,27.09,829,4,Flood,Low
Gujarat,Dahod,22.995582,68.922432,70,11.46,8.15,202,4,Flood,Low
Gujarat,Dahod,22.976416,68.939669,5,5.12,5.22,803,4,Cyclone,High
Gujarat,Dahod,22.980771,68.933195,89,25.58,38.53,1465,4,Low,Low
Gujarat,Dahod,22.985761,68.948022,55,21.76,7.59,1022,4,Flood,Low
Gujarat,Dahod,22.969148,68.950999,1,9.56,2.89,1263,4,Flood,High
Gujarat,Dahod,22.975645,68.935226,26,9.38,50.21,1123,4,Heatwave,Medium
Gujarat,Dahod,22.969373,68.934415,8,14.58,2.6,1264,4,Cyclone,High
Gujarat,Dahod,22.979377,68.952541,69,10.14,16.64,1632,4,Heatwave,Medium
Gujarat,Dahod,22.976995,68.936661,63,4.85,1.04,1421,4,Cyclone,High
Gujarat,Dang,20.487981,72.366982,27,5.3,49.94,302,4,Low,Low
Gujarat,Dang,20.476088,72.353123,91,16.19,58.67,1056,4,Cyclone,High
Gujarat,Dang,20.500538,72.354088,0,2.06,3.31,800,4,Flood,High
Gujarat,Dang,20.505008,72.360025,13,8.49,44.84,588,4,Flood,Medium
Gujarat,Dang,20.479367,72.362956,43,0.47,38.34,1823,4,Cyclone,High
Gujarat,Dang,20.465021,72.382432,75,59.35,14.63,604,4,Flood,Low
Gujarat,Dang,20.475472,72.367416,39,18.4,2.81,1380,4,Cyclone,High
Gujarat,Dang,20.487341,72.371992,64,6.56,5.02,1434,4,Heatwave,Medium
Gujarat,Dang,20.492984,72.386483,4,66.36,25.0,1593,4,Heatwave,Medium
Gujarat,Dang,20.494668,72.380026,48,5.38,9.26,1656,4,Cyclone,High
Gujarat,Devbhoomi Dwarka,21.951118,69.287277,56,1.08,21.75,727,4,Low,Low
Gujarat,Devbhoomi Dwarka,21.951123,69.279006,14,9.25,23.71,1614,4,Flood,Medium
Gujarat,Devbhoomi Dwarka,21.943965,69.284162,114,14.0,24.1,1983,4,Cyclone,High
Gujarat,Devbhoomi Dwarka,21.940585,69.273171,51,13.58,27.17,1323,4,Flood,Low
Gujarat,Devbhoomi Dwarka,21.947482,69.280401,39,5.4,11.75,1526,4,Cyclone,High
Gujarat,Devbhoomi Dwarka,21.955433,69.276521,32,8.55,2.62,1241,4,Heatwave,Medium
Gujarat,Devbhoomi Dwarka,21.949461,69.282075,109,52.68,15.71,1635,4,Heatwave,Medium
Gujarat,Devbhoomi Dwarka,21.939095,69.27677,25,3.93,14.99,1438,4,Low,Low
Gujarat,Devbhoomi Dwarka,21.94424,69.268115,31,21.14,65.59,1266,4,Low,Low
Gujarat,Devbhoomi Dwarka,21.939553,69.306391,86,13.92,8.4,1876,4,Flood,Low
Gujarat,Gandhinagar,20.356203,74.236483,37,2.28,38.47,836,4,Low,Low
Gujarat,Gandhinagar,20.354343,74.22527,21,2.14,48.43,1159,4,Cyclone,High
Gujarat,Gandhinagar,20.346049,74.232393,87,62.16,3.74,2001,4,Flood,Medium
Gujarat,Gandhinagar,20.34466,74.231659,29,5.55,32.2,1355,4,Flood,Medium
Gujarat,Gandhinagar,20.360573,74.249321,29,5.92,2.11,1690,4,Heatwave,Medium
Gujarat,Gandhinagar,20.328767,74.240839,54,4.03,21.82,2106,4,Low,Low
Gujarat,Gandhinagar,20.351293,74.230315,15,19.85,9.78,1435,4,Flood,Medium
Gujarat,Gandhinagar,20.346082,74.220332,58,13.96,13.43,1132,4,Cyclone,High
Gujarat,Gandhinagar,20.343002,74.225785,27,3.96,76.79,150,4,Flood,Medium
Gujarat,Gandhinagar,20.349086,74.233627,57,13.45,0.22,819,4,Flood,Medium
Gujarat,Gir Somnath,22.104691,74.493773,31,10.75,24.09,1127,4,Flood,Medium
Gujarat,Gir Somnath,22.116519,74.465275,36,7.97,19.31,363,4,Cyclone,High
Gujarat,Gir Somnath,22.099649,74.462731,70,14.19,5.77,1337,4,Cyclone,High
Gujarat,Gir Somnath,22.127734,74.490702,47,19.79,40.14,1664,4,Flood,Medium
Gujarat,Gir Somnath,22.106869,74.467253,36,6.5,6.42,625,4,Cyclone,High
Gujarat,Gir Somnath,22.103949,74.481609,34,0.58,33.4,1543,4,Heatwave,Medium
Gujarat,Gir Somnath,22.116035,74.487636,49,1.54,31.05,1004,4,Cyclone,High
Gujarat,Gir Somnath,22.09887,74.457526,26,20.46,1.16,1275,4,Heatwave,Medium
Gujarat,Gir Somnath,22.112128,74.47203,25,14.85,71.52,1957,4,Cyclone,High
Gujarat,Gir Somnath,22.092771,74.492207,6,14.63,0.77,1466,4,Cyclone,High
Gujarat,Jamnagar,22.488756,71.891786,38,4.13,15.54,341,4,Heatwave,Medium
Gujarat,Jamnagar,22.488034,71.899184,29,0.65,22.24,1658,4,Flood,Medium
Gujarat,Jamnagar,22.473636,71.898421,19,29.08,26.97,1301,4,Flood,Medium
Gujarat,Jamnagar,22.501347,71.882375,24,7.19,23.34,1137,4,Flood,Medium
Gujarat,Jamnagar,22.489706,71.893148,27,20.93,1.12,1076,4,Heatwave,Medium
Gujarat,Jamnagar,22.473539,71.899878,23,1.23,28.38,327,4,Cyclone,High
Gujarat,Jamnagar,22.48106,71.87987,9,15.87,49.59,804,4,Flood,Medium
Gujarat,Jamnagar,22.500266,71.900501,3,3.96,11.76,1722,4,Flood,Medium
Gujarat,Jamnagar,22.498952,71.906258,17,18.78,83.32,1314,4,Low,Low
Gujarat,Jamnagar,22.482529,71.887903,56,17.54,6.57,238,4,Cyclone,High
Gujarat,Junagadh,24.300982,68.264109,39,19.09,21.35,1066,4,Cyclone,High
Gujarat,Junagadh,24.302064,68.23934,16,8.0,3.94,1251,4,Cyclone,High
Gujarat,Junagadh,24.280765,68.256722,56,13.87,15.93,1609,4,Flood,Low
Gujarat,Junagadh,24.302459,68.274196,55,4.12,37.06,825,4,Flood,Low
Gujarat,Junagadh,24.293567,68.2728,78,43.72,4.11,1241,4,Cyclone,Medium
Gujarat,Junagadh,24.30434,68.255748,127,11.08,14.84,1516,4,Cyclone,High
Gujarat,Junagadh,24.297094,68.260932,88,2.49,3.13,1044,4,Cyclone,High
Gujarat,Junagadh,24.299327,68.265829,92,13.11,9.14,661,4,Cyclone,High
Gujarat,Junagadh,24.302606,68.256556,70,10.37,8.26,150,4,Flood,Low
Gujarat,Junagadh,24.290434,68.292323,31,73.65,0.61,908,4,Flood,High
Gujarat,Kutch,23.45313,69.758569,19,76.94,27.99,1021,4,Flood,Medium
Gujarat,Kutch,23.467485,69.772205,40,21.33,18.48,1333,4,Flood,Medium
Gujarat,Kutch,23.455151,69.765549,58,32.78,24.72,1504,4,Heatwave,Medium
Gujarat,Kutch,23.452965,69.76422,53,3.82,23.17,2467,4,Flood,Medium
Gujarat,Kutch,23.452123,69.754288,71,20.36,12.65,1409,4,Flood,Low
Gujarat,Kutch,23.465166,69.777537,40,18.75,13.84,1286,4,Flood,Medium
Gujarat,Kutch,23.465962,69.773331,8,27.22,27.83,777,4,Heatwave,Medium
Gujarat,Kutch,23.443639,69.767755,73,13.68,31.18,1646,4,Heatwave,Medium
Gujarat,Kutch,23.465257,69.767069,50,2.78,0.21,150,4,Flood,Medium
Gujarat,Kutch,23.457365,69.766254,63,12.3,0.94,967,4,Flood,Medium
Gujarat,Kheda,22.146816,73.334189,59,14.35,3.17,740,4,Cyclone,High
Gujarat,Kheda,22.160296,73.325524,41,1.87,2.77,1768,4,Flood,High
Gujarat,Kheda,22.15183,73.337829,62,12.53,1.47,651,4,Flood,Medium
Gujarat,Kheda,22.149707,73.337757,77,7.63,21.69,635,4,Cyclone,High
Gujarat,Kheda,22.150401,73.341451,37,10.47,5.52,736,4,Flood,Medium
Gujarat,Kheda,22.154065,73.322252,30,5.68,4.51,1045,4,Cyclone,High
Gujarat,Kheda,22.15978,73.330551,6,13.16,14.0,1716,4,Cyclone,High
Gujarat,Kheda,22.153572,73.320792,26,3.98,0.91,771,4,Cyclone,High
Gujarat,Kheda,22.169581,73.305852,65,10.89,34.08,487,4,Cyclone,High
Gujarat,Kheda,22.145392,73.335369,30,56.76,13.91,933,4,Heatwave,Medium
Gujarat,Mahisagar,23.08023,70.077711,29,8.11,25.09,1285,4,Flood,Medium
Gujarat,Mahisagar,23.074709,70.077828,7,19.46,2.23,1246,4,Flood,High
Gujarat,Mahisagar,23.094361,70.067093,20,0.96,23.92,826,4,Flood,Medium
Gujarat,Mahisagar,23.079844,70.072883,11,1.95,49.86,1472,4,Flood,Medium
Gujarat,Mahisagar,23.077135,70.068581,83,14.28,7.05,450,4,Flood,Low
Gujarat,Mahisagar,23.084054,70.066796,63,9.63,29.03,1843,4,Flood,Low
Gujarat,Mahisagar,23.07332,70.068224,26,7.28,18.55,2491,4,Heatwave,Medium
Gujarat,Mahisagar,23.069862,70.070973,38,32.92,18.25,1049,4,Flood,Medium
Gujarat,Mahisagar,23.069422,70.075706,115,32.15,50.79,383,4,Cyclone,Medium
Gujarat,Mahisagar,23.07957,70.070155,57,4.35,6.62,1848,4,Heatwave,Medium
Gujarat,Mehsana,24.656317,72.899355,43,8.29,5.84,746,4,Cyclone,High
Gujarat,Mehsana,24.670408,72.885247,13,0.55,29.36,2226,4,Cyclone,High
Gujarat,Mehsana,24.68325,72.874925,50,1.82,1.51,171,4,Flood,Medium
Gujarat,Mehsana,24.665513,72.896754,42,15.42,27.15,448,4,Heatwave,Medium
Gujarat,Mehsana,24.649126,72.889366,7,12.76,18.42,1226,4,Heatwave,Medium
Gujarat,Mehsana,24.663363,72.892015,34,15.77,33.63,1043,4,Heatwave,Medium
Gujarat,Mehsana,24.657774,72.901364,40,9.81,8.72,575,4,Flood,Medium
Gujarat,Mehsana,24.662378,72.906559,104,16.82,6.44,923,4,Flood,Low
Gujarat,Mehsana,24.656879,72.874981,52,2.48,6.93,838,4,Flood,Low
Gujarat,Mehsana,24.674353,72.887583,69,11.26,3.45,1565,4,Flood,Medium
Gujarat,Morbi,24.336713,72.137888,25,0.12,1.98,2145,4,Cyclone,High
Gujarat,Morbi,24.306841,72.137124,14,0.37,24.75,1565,4,Flood,Medium
Gujarat,Morbi,24.317848,72.166046,76,6.42,35.41,2033,4,Flood,Medium
Gujarat,Morbi,24.289177,72.134907,25,0.39,17.59,1091,4,Cyclone,High
Gujarat,Morbi,24.312948,72.1392,76,8.16,67.93,1425,4,Cyclone,High
Gujarat,Morbi,24.319407,72.160985,20,20.75,32.51,1086,4,Heatwave,Medium
Gujarat,Morbi,24.313099,72.144442,26,2.58,28.06,150,4,Flood,Medium
Gujarat,Morbi,24.320469,72.133219,41,6.1,25.37,702,4,Cyclone,High
Gujarat,Morbi,24.313674,72.136824,39,9.32,41.25,1775,4,Flood,Medium
Gujarat,Morbi,24.305919,72.133792,8,25.38,22.4,1457,4,Flood,Medium
Gujarat,Narmada,23.648891,68.212847,24,5.79,3.57,151,4,Flood,High
Gujarat,Narmada,23.638255,68.208706,1,3.64,73.91,1933,4,Cyclone,High
Gujarat,Narmada,23.652988,68.215381,35,4.98,13.32,781,4,Cyclone,High
Gujarat,Narmada,23.654047,68.212011,15,2.16,21.83,255,4,Flood,Medium
Gujarat,Narmada,23.640388,68.204169,43,10.12,20.97,1848,4,Flood,Medium
Gujarat,Narmada,23.633346,68.215102,23,0.03,7.8,2613,4,Low,Low
Gujarat,Narmada,23.639872,68.203301,76,8.18,3.54,513,4,Low,Low
Gujarat,Narmada,23.655498,68.212724,116,8.47,91.19,2198,4,Flood,Medium
Gujarat,Narmada,23.654033,68.229924,50,39.1,25.21,1711,4,Cyclone,Medium
Gujarat,Narmada,23.655529,68.192895,25,0.34,2.73,1117,4,Flood,High
Gujarat,Navsari,20.521164,73.547486,15,5.21,12.28,2378,4,Low,Low
Gujarat,Navsari,20.534539,73.553389,56,29.4,16.11,2441,4,Heatwave,Medium
Gujarat,Navsari,20.51075,73.534023,86,14.79,3.31,1624,4,Low,Low
Gujarat,Navsari,20.525046,73.571664,44,37.36,35.98,1836,4,Cyclone,Medium
Gujarat,Navsari,20.511312,73.546786,2,14.95,4.74,1335,4,Heatwave,Medium
Gujarat,Navsari,20.506723,73.554255,50,26.55,12.44,584,4,Flood,Low
Gujarat,Navsari,20.536864,73.537975,45,2.65,2.12,1463,4,Cyclone,High
Gujarat,Navsari,20.490479,73.55733,65,2.76,7.91,906,4,Flood,Low
Gujarat,Navsari,20.522835,73.547259,30,15.59,15.4,1318,4,Cyclone,High
Gujarat,Navsari,20.513111,73.552814,2,6.49,2.94,1057,4,Flood,High
Gujarat,Panchmahal,20.684796,73.587999,3,2.91,11.86,1390,4,Flood,Medium
Gujarat,Panchmahal,20.693645,73.55528,32,8.88,64.4,1823,4,Low,Low
Gujarat,Panchmahal,20.703873,73.565877,70,10.22,25.73,1836,4,Flood,Low
Gujarat,Panchmahal,20.704481,73.557354,74,11.09,17.49,1164,4,Flood,Low
Gujarat,Panchmahal,20.67835,73.567462,66,1.38,102.94,1027,4,Flood,Low
Gujarat,Panchmahal,20.692862,73.555977,5,41.4,5.21,300,4,Cyclone,Medium
Gujarat,Panchmahal,20.700663,73.546968,2,2.95,4.02,1019,4,Cyclone,High
Gujarat,Panchmahal,20.704257,73.564804,21,9.0,3.88,1243,4,Flood,High
Gujarat,Panchmahal,20.691594,73.556625,10,0.68,22.24,1631,4,Flood,Medium
Gujarat,Panchmahal,20.686338,73.57329,4,41.32,53.27,473,4,Heatwave,Medium
Gujarat,Patan,23.869411,73.117369,62,35.66,76.3,959,4,Flood,Low
Gujarat,Patan,23.881357,73.14633,9,1.14,6.79,1335,4,Heatwave,Medium
Gujarat,Patan,23.859588,73.131342,53,2.52,19.68,1209,4,Cyclone,High
Gujarat,Patan,23.870639,73.154573,38,4.57,0.68,1385,4,Cyclone,High
Gujarat,Patan,23.875804,73.131677,81,37.45,6.11,1383,4,Flood,Low
Gujarat,Patan,23.845188,73.137685,62,7.02,10.73,734,4,Flood,Low
Gujarat,Patan,23.887433,73.126228,53,8.23,7.42,2009,4,Heatwave,Medium
Gujarat,Patan,23.86937,73.136231,75,13.54,105.37,1185,4,Cyclone,High
Gujarat,Patan,23.850625,73.125475,0,23.31,20.41,1245,4,Low,Low
Gujarat,Patan,23.855151,73.148759,44,21.26,24.49,272,4,Flood,Medium
Gujarat,Porbandar,21.473645,73.391499,32,40.96,51.52,1793,4,Flood,Medium
Gujarat,Porbandar,21.478319,73.379585,20,17.43,16.12,150,4,Cyclone,High
Gujarat,Porbandar,21.492872,73.397891,22,14.74,20.58,1574,4,Flood,Medium
Gujarat,Porbandar,21.45062,73.386265,85,8.13,39.0,962,4,Low,Low
Gujarat,Porbandar,21.491241,73.401711,34,22.54,16.82,946,4,Flood,Medium
